Date,Complaint #,Offense,Time,Location,Victim/Address,Narrative,NLP_Text,File Name,Lat,Long,Loc,nlp,Error Free,Error Reasons
2025-03-13,25-01261,THEFT,1055 - 1800 HRS,1100 BLOCK OF HOME,OAK PARK RESIDENT,person(s) unknown removed a delivere d package from the front porch of the victim’s reside nce. the package contained a pair of men’s white nike shoes. estima ted loss $100.00,persons unknown removed delivere package front porch victim’s reside nce package contained pair men’s white nike shoes estima ted loss 10000,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/march/summary-report-14-march-2025.pdf,41.86669,-87.806448,1,1,1,
2025-03-13,25-01259,THEFT,1230 - 1515 HRS,200 BLOCK OF N. SCOVILLE,OAK PARK RESIDENT,"person(s) unknown, by unknown means defeated the cable lock and removed the victim’s bl ack/navy blue ride 1 up-core 5 electric bike with an attached green nylo n bag that was locked to a light pole. estimated loss $1,525.00",persons unknown unknown means defeated cable lock removed victim’s bl acknavy blue ride 1 upcore 5 electric bike attached green nylo n bag locked light pole estimated loss 152500,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/march/summary-report-14-march-2025.pdf,41.8905371,-87.7876088,1,1,1,
2025-03-13,25-01258,CRIMINAL DAMAGE TO PROPERTY,1300 - 1300 HRS,100 BLOCK OF N. KENILWORTH,OAK PARK RESIDENT,"person(s) unknown, by unknown means damaged the rear passenger light cover to the victi m’s ford explorer. estimated damage $300.00",persons unknown unknown means damaged rear passenger light cover victi m’s ford explorer estimated damage 30000,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/march/summary-report-14-march-2025.pdf,41.88722629999999,-87.7971309,1,1,1,
2025-03-13,25-01262,THEFT,0800 - 1745 HRS,200 BLOCK OF N. SCOVILLE,OAK PARK RESIDENT,"person(s) unknown, by unknown means cut / damaged the bike lock and removed the victim’s dark blue trek marlin mountain bike. estimated loss $600.00",persons unknown unknown means cut damaged bike lock removed victim’s dark blue trek marlin mountain bike estimated loss 60000,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/march/summary-report-14-march-2025.pdf,41.8905371,-87.7876088,1,1,1,
2025-03-12,25-01236,,1630 HRS,500 BLOCK OF S. KENILWORTH,OAK PARK RESIDENT,"kwak, damian (m/26) of the 700 block o f lexington, oak park, il. was arrested for criminal trespass to residence that occurred on the 300 block of s. maple.",kwak damian m26 700 block f lexington oak park il arrested criminal trespass residence occurred 300 block maple,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/march/summary-report-13-march-2025.pdf,41.8794329,-87.79736869999999,1,1,0,Missing or invalid Offense
2025-03-12,25-01228,BURGLARY – MOTOR VEHICLE,1630 - 0800 HRS,1300 BLOCK OF N. HARLEM,"TRENTON, MI. RESIDENT","person(s) unknown by unknown means gai ned entry to the victim’s 2024 ford fusion. once inside, the vehicle was ransacked and u.s.c. was removed. estimated loss $4.00",persons unknown unknown means gai ned entry victim’s 2024 ford fusion inside vehicle ransacked usc removed estimated loss 400,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/march/summary-report-13-march-2025.pdf,41.903444,-87.8061017,1,1,1,
2025-03-12,25-01240,THEFT,0800 - 1522 HRS,100 BLOCK OF N. SCOVILLE,OAK PARK RESIDENT,"person(s) unknown, by unknown means re moved the victim’s locked grey ninebot kick scooter max g30lp that had been secured to a bicycle rack. estimated loss $550.00",persons unknown unknown means moved victim’s locked grey ninebot kick scooter max g30lp secured bicycle rack estimated loss 55000,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/march/summary-report-13-march-2025.pdf,41.8874345,-87.78736219999999,1,1,1,
2025-03-11,25-01217,,1630 – 1700 HRS,200 BLOCK OF N. SCOVILLE,OAK PARK RESIDENT,person(s) unknown by unknown means def eated a cable lock and removed the victim’s blue trek mount ain bicycle that had been secured to a bike rack. estimated loss $655.0 0 oak park police department *individuals listed have been charged with a crimin al offense and have a pending court date. all defendants are considered innocent until proven gui lty in a court of law.,persons unknown unknown means def eated cable lock removed victim’s blue trek mount bicycle secured bike rack estimated loss 6550 0 oak park police department individuals listed charged crimin al offense pending court date defendants considered innocent proven gui lty court law,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/march/summary-report-12-march-2025.pdf,41.8905371,-87.7876088,1,1,0,Missing or invalid Offense
2025-03-11,25-01220,,0900 – 1600 HRS,300 BLOCK OF SOUTH BLVD.,OAK PARK RESIDENT,"person(s) unknown by unknown means cut a cable lock and removed the victim’s black co op e-bike fr om a bicycle rack. estimated loss $1,000.00",persons unknown unknown means cut cable lock removed victim’s black co op ebike fr om bicycle rack estimated loss 100000,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/march/summary-report-12-march-2025.pdf,41.8871593,-87.7831034,1,1,0,Missing or invalid Offense
2025-03-11,25-01211,,1618 HRS,1100 BLOCK OF LAKE,TARGET / 1129 LAKE,"m/b, concealed three bottles of up & u p aspirin, two bottles of up & up allergy medication, and five bot tles of benadryl allergy medication and then exited the business wit hout payment. estimated loss $77.90",mb concealed three bottles u p aspirin two bottles allergy medication five bot tles benadryl allergy medication exited business wit hout payment estimated loss 7790,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/march/summary-report-12-march-2025.pdf,41.8889519,-87.80295470000002,1,1,0,Missing or invalid Offense
